referrer,views_total,views_unique
Google,2910,1173
fluxcd.io,2219,506
github.com,2080,575
DuckDuckGo,71,39
Bing,63,27
giters.com,27,7
youtube.com,20,3
githubmemory.com,14,9
linkedin.com,11,2
cncf.io,10,7
