referrer,views_total,views_unique
Google,1977,1064
fluxcd.io,1031,618
github.com,1022,575
DuckDuckGo,65,41
Bing,54,26
t.co,25,16
statics.teams.cdn.office.net,11,6
com.google.android.gm,11,5
aws.amazon.com,10,9
harness.io,8,8
