referrer,views_total,views_unique
Google,2270,1055
github.com,1742,578
fluxcd.io,1295,556
DuckDuckGo,84,41
Bing,47,26
statics.teams.cdn.office.net,16,5
t.co,13,11
githubmemory.com,13,9
com.google.android.gm,11,6
cncf.io,8,5
