referrer,views_total,views_unique
Google,1915,1020
fluxcd.io,1018,626
github.com,848,556
weave.works,113,69
DuckDuckGo,45,37
cncf.io,28,25
Bing,20,17
com.google.android.gm,15,4
aws.amazon.com,11,10
youtube.com,6,4
