referrer,views_total,views_unique
Google,1787,967
fluxcd.io,906,591
github.com,888,540
weave.works,75,55
DuckDuckGo,56,40
Bing,29,25
cncf.io,22,21
com.google.android.gm,14,4
aws.amazon.com,10,9
harness.io,5,4
