referrer,views_total,views_unique
Google,4840,2038
github.com,3631,858
fluxcd.io,2722,729
DuckDuckGo,125,55
Bing,81,32
linkedin.com,57,34
staticsint.teams.cdn.office.net,23,2
t.co,22,20
confluence.ncr.com,16,4
statics.teams.cdn.office.net,13,9
