referrer,views_total,views_unique
Google,4593,1935
github.com,3391,809
fluxcd.io,2644,718
DuckDuckGo,90,50
Bing,74,33
linkedin.com,56,33
staticsint.teams.cdn.office.net,23,2
t.co,22,20
trello.com,22,3
cncf.io,13,6
