referrer,views_total,views_unique
Google,1366,727
github.com,816,438
fluxcd.io,801,488
DuckDuckGo,36,20
Bing,34,20
cncf.io,13,10
com.google.android.gm,8,6
docs.vmware.com,5,5
ecosia.org,5,4
StartPage,5,1
