time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-07-04 00:00:00+00:00,28633,214,468,125
2021-07-05 00:00:00+00:00,29130,265,1197,268
2021-07-06 00:00:00+00:00,28971,309,1565,326
2021-07-07 00:00:00+00:00,28779,317,1432,333
2021-07-08 00:00:00+00:00,30745,286,1355,342
2021-07-09 00:00:00+00:00,31379,282,1300,297
2021-07-10 00:00:00+00:00,29678,267,378,117
2021-07-11 00:00:00+00:00,29781,258,506,107
2021-07-12 00:00:00+00:00,30460,298,1222,279
2021-07-13 00:00:00+00:00,30497,306,1079,313
2021-07-14 00:00:00+00:00,30428,295,1157,259
2021-07-15 00:00:00+00:00,30405,308,1383,340
2021-07-16 00:00:00+00:00,30419,320,1194,288
2021-07-17 00:00:00+00:00,27243,279,555,108
