referrer,views_total,views_unique
Google,3163,1108
github.com,2694,688
fluxcd.io,2433,570
Bing,89,42
DuckDuckGo,88,41
giters.com,45,10
githubmemory.com,27,19
ecosia.org,16,1
github.homedepot.com,11,3
cbsjira.bskyb.com,11,3
