referrer,views_total,views_unique
Google,2123,1158
github.com,1467,662
fluxcd.io,1108,655
DuckDuckGo,75,50
Bing,45,26
com.google.android.gm,19,9
cncf.io,12,9
golangrepo.com,11,8
statics.teams.cdn.office.net,9,5
gard.telekom.de,9,4
