referrer,views_total,views_unique
Google,4846,2043
github.com,3636,847
fluxcd.io,2724,707
DuckDuckGo,130,56
Bing,65,27
linkedin.com,59,34
giters.com,29,5
staticsint.teams.cdn.office.net,23,2
t.co,22,20
statics.teams.cdn.office.net,22,14
