referrer,views_total,views_unique
Google,1790,973
fluxcd.io,936,598
github.com,820,533
weave.works,97,65
DuckDuckGo,43,34
cncf.io,26,24
Bing,20,17
com.google.android.gm,15,5
aws.amazon.com,11,10
youtube.com,6,4
