referrer,views_total,views_unique
Google,2017,1105
github.com,1185,597
fluxcd.io,1005,610
DuckDuckGo,78,48
Bing,54,29
com.google.android.gm,15,6
githubmemory.com,11,9
statics.teams.cdn.office.net,9,5
t.co,8,8
weave.works,8,2
