referrer,views_total,views_unique
Google,3039,1232
fluxcd.io,2352,550
github.com,2240,578
DuckDuckGo,74,42
Bing,61,28
giters.com,27,7
youtube.com,20,3
githubmemory.com,15,10
cncf.io,11,8
yandex.ru,10,3
