referrer,views_total,views_unique
Google,6108,2239
github.com,4109,1155
fluxcd.io,4103,994
DuckDuckGo,472,194
Bing,88,50
heise.de,55,28
cncf.io,45,8
ecosia.org,41,8
com.google.android.gm,34,4
youtube.com,22,3
