referrer,views_total,views_unique
Google,1795,1019
github.com,1009,558
fluxcd.io,935,582
Bing,53,28
DuckDuckGo,49,32
com.google.android.gm,12,5
aws.amazon.com,11,9
t.co,10,7
shopadmin.atlassian.net,5,3
harness.io,4,4
