url_path,views_total,views_unique
/fluxcd/flux2,906,495
/fluxcd/flux2/issues,214,72
/fluxcd/flux2/releases,160,106
/fluxcd/flux2/search,109,21
/fluxcd/flux2/releases/tag/v0.17.1,108,77
/fluxcd/flux2/discussions,73,30
/fluxcd/flux2/tree/main/manifests,59,33
/fluxcd/flux2/tree/main/manifests/monitoring,59,15
/fluxcd/flux2/releases/tag/v0.17.0,50,31
/fluxcd/flux2/tree/main/manifests/monitoring/kube-prometheus-stack,40,14
