url_path,views_total,views_unique
/fluxcd/flux2,2701,1360
/fluxcd/flux2/issues,670,166
/fluxcd/flux2/releases,451,299
/fluxcd/flux2/search,323,69
/fluxcd/flux2/tree/main/manifests/monitoring,247,55
/fluxcd/flux2/tree/main/manifests,221,94
/fluxcd/flux2/discussions,193,78
/fluxcd/flux2/releases/tag/v0.17.0,178,133
/fluxcd/flux2/tree/main/manifests/monitoring/kube-prometheus-stack,175,44
/fluxcd/flux2/tree/main/manifests/monitoring/monitoring-config,158,50
