referrer,views_total,views_unique
Google,4027,1468
github.com,3157,737
fluxcd.io,2917,676
DuckDuckGo,114,61
Bing,56,29
githubmemory.com,42,11
t.co,32,26
jira.rmn.com,24,1
cncf.io,22,11
giters.com,21,4
