referrer,views_total,views_unique
Google,2003,1094
github.com,1251,616
fluxcd.io,979,606
Bing,59,29
DuckDuckGo,51,33
com.google.android.gm,16,9
t.co,11,8
cncf.io,9,7
gard.telekom.de,9,4
golangrepo.com,7,6
