referrer,views_total,views_unique
Google,4132,1503
fluxcd.io,3062,708
github.com,2708,669
DuckDuckGo,133,64
githubmemory.com,42,8
Bing,37,30
mail.google.com,32,6
giters.com,23,5
confluence.ship.gov.sg,22,1
sainsburys-jira.valiantys.net,21,1
