time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-07-15 00:00:00+00:00,30405,308,1383,340
2021-07-16 00:00:00+00:00,30419,320,1194,288
2021-07-17 00:00:00+00:00,29737,287,579,116
2021-07-18 00:00:00+00:00,29392,264,333,91
2021-07-19 00:00:00+00:00,30754,306,1133,289
2021-07-20 00:00:00+00:00,31425,262,1176,296
2021-07-21 00:00:00+00:00,32242,254,1003,291
2021-07-22 00:00:00+00:00,30950,286,1213,327
2021-07-23 00:00:00+00:00,32982,278,969,265
2021-07-24 00:00:00+00:00,31349,240,372,94
2021-07-25 00:00:00+00:00,31409,243,379,106
2021-07-26 00:00:00+00:00,32763,289,1119,291
2021-07-27 00:00:00+00:00,33650,315,944,303
2021-07-28 00:00:00+00:00,31378,304,1241,302
