referrer,views_total,views_unique
Google,6767,2337
github.com,4324,1110
fluxcd.io,4139,1040
DuckDuckGo,427,191
t.co,192,124
Bing,111,57
heise.de,69,34
ecosia.org,34,5
com.google.android.gm,33,6
StartPage,28,5
