referrer,views_total,views_unique
Google,1700,985
github.com,1100,569
fluxcd.io,972,625
DuckDuckGo,37,25
weave.works,25,7
cncf.io,20,18
Bing,16,14
harness.io,8,8
com.google.android.gm,8,3
jira.devtools.bwce.io,8,1
