referrer,views_total,views_unique
Google,4094,1464
github.com,3645,815
fluxcd.io,3169,679
t.co,107,78
DuckDuckGo,105,48
Bing,93,46
cncf.io,31,20
githubmemory.com,29,22
statics.teams.cdn.office.net,20,11
ecosia.org,20,3
