referrer,views_total,views_unique
Google,1687,933
fluxcd.io,1019,582
github.com,990,537
Bing,35,24
DuckDuckGo,30,22
cncf.io,21,18
weave.works,17,9
yandex.ru,12,4
teams.microsoft.com,8,6
com.google.android.gm,8,6
