referrer,views_total,views_unique
Google,463,266
github.com,268,173
fluxcd.io,233,158
DuckDuckGo,17,8
Bing,13,6
cncf.io,5,5
ecosia.org,4,3
StartPage,3,1
com.google.android.gm,3,1
weave.works,2,2
