url_path,views_total,views_unique
/fluxcd/flux2,2874,1468
/fluxcd/flux2/issues,819,209
/fluxcd/flux2/releases,790,422
/fluxcd/flux2/discussions/1916,462,248
/fluxcd/flux2/search,385,72
/fluxcd/flux2/releases/tag/v0.18.3,235,155
/fluxcd/flux2/discussions,173,67
/fluxcd/flux2/tree/main/manifests,172,86
/fluxcd/flux2/tags,138,55
/fluxcd/flux2/tree/main/manifests/monitoring,121,45
