referrer,views_total,views_unique
Google,1811,1001
github.com,971,543
fluxcd.io,936,578
DuckDuckGo,53,33
Bing,51,26
com.google.android.gm,12,5
aws.amazon.com,11,9
t.co,11,8
statics.teams.cdn.office.net,6,4
cncf.io,5,5
