time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-02-20 00:00:00+00:00,39633,471,838,272
2022-02-21 00:00:00+00:00,40476,508,2484,641
2022-02-22 00:00:00+00:00,40772,570,2371,707
2022-02-23 00:00:00+00:00,41191,548,2798,757
2022-02-24 00:00:00+00:00,40556,565,2599,694
2022-02-25 00:00:00+00:00,39755,481,1909,550
2022-02-26 00:00:00+00:00,39091,420,666,214
2022-02-27 00:00:00+00:00,39516,416,522,184
2022-02-28 00:00:00+00:00,39654,427,2160,625
2022-03-01 00:00:00+00:00,39015,433,2511,738
2022-03-02 00:00:00+00:00,39817,472,2610,737
2022-03-03 00:00:00+00:00,39118,473,2493,728
2022-03-04 00:00:00+00:00,38841,443,1939,594
2022-03-05 00:00:00+00:00,36283,403,712,233
