referrer,views_total,views_unique
Google,7775,2626
github.com,5004,1214
fluxcd.io,4929,1201
DuckDuckGo,400,190
t.co,184,120
Bing,184,63
giters.com,50,19
youtube.com,40,10
heise.de,31,14
StartPage,30,10
