referrer,views_total,views_unique
Google,6334,2328
github.com,4281,1237
fluxcd.io,4261,1045
DuckDuckGo,500,201
Bing,100,54
ecosia.org,44,9
cncf.io,44,7
com.google.android.gm,36,4
heise.de,28,15
youtube.com,22,3
