referrer,views_total,views_unique
Google,1701,959
github.com,1155,591
fluxcd.io,991,613
DuckDuckGo,40,25
cncf.io,24,22
weave.works,20,4
com.google.android.gm,20,4
Bing,13,12
harness.io,8,8
jira.devtools.bwce.io,8,1
