referrer,views_total,views_unique
Google,1903,1032
github.com,1106,575
fluxcd.io,946,622
weave.works,96,47
DuckDuckGo,42,27
t.co,27,23
Bing,23,18
cncf.io,14,12
com.google.android.gm,7,4
atc.bmwgroup.net,7,3
