referrer,views_total,views_unique
Google,1919,1084
github.com,1413,650
fluxcd.io,997,605
Bing,64,32
DuckDuckGo,55,37
com.google.android.gm,19,11
cncf.io,10,8
gard.telekom.de,9,4
golangrepo.com,8,6
aws.amazon.com,7,6
