referrer,views_total,views_unique
Google,4063,1536
github.com,3548,870
fluxcd.io,2544,704
DuckDuckGo,127,53
linkedin.com,62,35
Bing,58,20
giters.com,30,6
staticsint.teams.cdn.office.net,23,2
t.co,22,20
statics.teams.cdn.office.net,22,14
