referrer,views_total,views_unique
Google,2245,1232
github.com,1543,717
fluxcd.io,1130,676
DuckDuckGo,73,47
Bing,55,30
com.google.android.gm,23,11
cncf.io,12,9
golangrepo.com,11,8
statics.teams.cdn.office.net,9,5
gard.telekom.de,9,4
