time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-08-06 00:00:00+00:00,33428,292,1164,332
2021-08-07 00:00:00+00:00,31942,289,399,115
2021-08-08 00:00:00+00:00,30536,282,648,122
2021-08-09 00:00:00+00:00,29865,302,1650,362
2021-08-10 00:00:00+00:00,31727,331,1710,367
2021-08-11 00:00:00+00:00,35752,386,1364,324
2021-08-12 00:00:00+00:00,42891,327,1418,325
2021-08-13 00:00:00+00:00,42707,323,793,251
2021-08-14 00:00:00+00:00,38878,296,350,112
2021-08-15 00:00:00+00:00,38813,284,307,103
2021-08-16 00:00:00+00:00,39653,317,1313,333
2021-08-17 00:00:00+00:00,41539,317,1509,316
2021-08-18 00:00:00+00:00,43785,340,1750,310
2021-08-19 00:00:00+00:00,37360,302,1464,319
