referrer,views_total,views_unique
Google,1978,1055
github.com,1149,583
fluxcd.io,893,589
weave.works,80,41
DuckDuckGo,43,28
Bing,27,18
t.co,25,22
cncf.io,12,11
com.google.android.gm,7,4
harness.io,7,3
