referrer,views_total,views_unique
Google,4031,1470
fluxcd.io,3048,686
github.com,2836,695
DuckDuckGo,111,44
Bing,55,30
githubmemory.com,41,13
giters.com,20,7
confluence.goldapple.ru,19,1
mail.google.com,13,3
cn.bing.com,9,6
