referrer,views_total,views_unique
Google,7139,2450
github.com,4604,1108
fluxcd.io,4363,1086
DuckDuckGo,401,178
t.co,189,122
Bing,155,46
heise.de,58,28
giters.com,45,15
StartPage,28,7
ecosia.org,25,6
