url_path,views_total,views_unique
/fluxcd/flux2,3412,1623
/fluxcd/flux2/issues,990,223
/fluxcd/flux2/releases,611,342
/fluxcd/flux2/discussions,361,87
/fluxcd/flux2/search,315,86
/fluxcd/flux2/tree/main/manifests,276,102
/fluxcd/flux2/pulls,265,86
/fluxcd/flux2/releases/tag/v0.16.0,240,164
/fluxcd/flux2/tree/main/manifests/monitoring,222,61
/fluxcd/flux2/tree/main/manifests/monitoring/kube-prometheus-stack,203,55
