time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-10-13 00:00:00+00:00,37697.0,457.0,1880,425
2021-10-14 00:00:00+00:00,39311.0,414.0,1765,442
2021-10-15 00:00:00+00:00,39516.0,394.0,1191,324
2021-10-16 00:00:00+00:00,38913.0,338.0,349,106
2021-10-17 00:00:00+00:00,39212.0,345.0,327,100
2021-10-18 00:00:00+00:00,39562.0,430.0,1525,409
2021-10-19 00:00:00+00:00,42851.0,430.0,2096,432
2021-10-20 00:00:00+00:00,107982.0,457.0,990,178
2021-10-21 00:00:00+00:00,91451.0,406.0,3594,406
2021-10-22 00:00:00+00:00,99886.0,417.0,4795,399
2021-10-23 00:00:00+00:00,76171.0,347.0,1171,152
2021-10-24 00:00:00+00:00,49459.0,346.0,897,131
2021-10-25 00:00:00+00:00,10650.0,305.0,2639,372
2021-10-26 00:00:00+00:00,,,318,113
