referrer,views_total,views_unique
Google,5089,2107
github.com,3931,897
fluxcd.io,2926,764
DuckDuckGo,128,56
Bing,76,33
linkedin.com,58,34
staticsint.teams.cdn.office.net,23,2
t.co,22,20
statics.teams.cdn.office.net,22,14
giters.com,22,5
