referrer,views_total,views_unique
Google,2028,1062
github.com,1031,591
fluxcd.io,1002,643
DuckDuckGo,74,43
Bing,59,27
statics.teams.cdn.office.net,21,9
cncf.io,17,16
t.co,15,10
ecosia.org,12,9
weave.works,10,5
