referrer,views_total,views_unique
Google,5086,2112
github.com,3928,899
fluxcd.io,2979,757
DuckDuckGo,133,57
Bing,75,32
linkedin.com,59,34
staticsint.teams.cdn.office.net,23,2
t.co,22,20
statics.teams.cdn.office.net,22,14
giters.com,17,4
