referrer,views_total,views_unique
Google,4444,1553
github.com,3783,852
fluxcd.io,3341,737
DuckDuckGo,118,58
t.co,115,85
Bing,98,46
cncf.io,33,21
githubmemory.com,31,23
statics.teams.cdn.office.net,22,13
ecosia.org,20,3
