referrer,views_total,views_unique
Google,7298,2517
github.com,4660,1153
fluxcd.io,4631,1118
DuckDuckGo,380,178
t.co,185,121
Bing,157,52
giters.com,43,15
heise.de,41,19
StartPage,30,10
Baidu,19,11
