time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-10-28 00:00:00+00:00,37556,441,1693,432
2021-10-29 00:00:00+00:00,37694,388,1459,380
2021-10-30 00:00:00+00:00,37570,388,478,142
2021-10-31 00:00:00+00:00,36527,361,382,136
2021-11-01 00:00:00+00:00,36395,426,1679,385
2021-11-02 00:00:00+00:00,36928,432,1836,468
2021-11-03 00:00:00+00:00,37854,466,1528,424
2021-11-04 00:00:00+00:00,37905,450,1645,382
2021-11-05 00:00:00+00:00,37989,411,1259,358
2021-11-06 00:00:00+00:00,37130,376,305,93
2021-11-07 00:00:00+00:00,37182,362,351,105
2021-11-08 00:00:00+00:00,38295,415,1381,406
2021-11-09 00:00:00+00:00,38059,456,1779,415
2021-11-10 00:00:00+00:00,36005,431,1598,414
