time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-10-07 00:00:00+00:00,36656,320,1178,303
2021-10-08 00:00:00+00:00,36908,334,1241,289
2021-10-09 00:00:00+00:00,35443,311,635,166
2021-10-10 00:00:00+00:00,35769,322,637,142
2021-10-11 00:00:00+00:00,36052,376,1842,389
2021-10-12 00:00:00+00:00,36612,375,1972,447
2021-10-13 00:00:00+00:00,37697,457,1880,425
2021-10-14 00:00:00+00:00,39311,414,1765,442
2021-10-15 00:00:00+00:00,39516,394,1191,324
2021-10-16 00:00:00+00:00,38913,338,349,106
2021-10-17 00:00:00+00:00,39212,345,327,100
2021-10-18 00:00:00+00:00,39562,430,1525,409
2021-10-19 00:00:00+00:00,39845,430,2096,432
2021-10-20 00:00:00+00:00,36721,448,317,115
