referrer,views_total,views_unique
Google,7226,2510
github.com,4640,1171
fluxcd.io,4484,1111
DuckDuckGo,454,201
t.co,192,124
Bing,118,60
heise.de,68,33
ecosia.org,36,6
com.google.android.gm,27,6
StartPage,22,5
