referrer,views_total,views_unique
Google,2241,1232
github.com,1536,695
fluxcd.io,1138,676
DuckDuckGo,75,49
Bing,53,30
com.google.android.gm,20,9
cncf.io,12,9
golangrepo.com,12,9
statics.teams.cdn.office.net,9,5
gard.telekom.de,9,4
