referrer,views_total,views_unique
Google,2047,1120
github.com,1255,629
fluxcd.io,1051,635
DuckDuckGo,84,47
Bing,55,30
com.google.android.gm,17,7
githubmemory.com,11,9
statics.teams.cdn.office.net,9,5
weave.works,8,2
cncf.io,7,6
