time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-08-24 00:00:00+00:00,34231,343,1390,326
2021-08-25 00:00:00+00:00,34302,350,1113,309
2021-08-26 00:00:00+00:00,33943,363,1255,364
2021-08-27 00:00:00+00:00,33825,350,1238,311
2021-08-28 00:00:00+00:00,35186,304,324,99
2021-08-29 00:00:00+00:00,35505,291,357,107
2021-08-30 00:00:00+00:00,34614,345,1522,316
2021-08-31 00:00:00+00:00,36109,355,1215,324
2021-09-01 00:00:00+00:00,37320,339,1105,306
2021-09-02 00:00:00+00:00,35097,332,943,315
2021-09-03 00:00:00+00:00,34184,329,950,274
2021-09-04 00:00:00+00:00,35663,298,323,87
2021-09-05 00:00:00+00:00,35115,291,238,70
2021-09-06 00:00:00+00:00,31227,302,742,238
