referrer,views_total,views_unique
Google,1765,970
fluxcd.io,979,590
github.com,825,527
weave.works,101,60
DuckDuckGo,40,33
cncf.io,26,23
Bing,16,13
com.google.android.gm,14,4
aws.amazon.com,10,9
youtube.com,7,5
