time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-01-17 00:00:00+00:00,39673,437,1446,398
2022-01-18 00:00:00+00:00,39258,466,1798,460
2022-01-19 00:00:00+00:00,40568,460,1785,478
2022-01-20 00:00:00+00:00,39474,475,1804,448
2022-01-21 00:00:00+00:00,39768,445,1326,400
2022-01-22 00:00:00+00:00,38536,395,507,134
2022-01-23 00:00:00+00:00,38683,395,460,120
2022-01-24 00:00:00+00:00,39872,443,1439,406
2022-01-25 00:00:00+00:00,39399,465,1656,432
2022-01-26 00:00:00+00:00,41502,483,1568,448
2022-01-27 00:00:00+00:00,44012,457,1252,370
2022-01-28 00:00:00+00:00,42627,393,1374,344
2022-01-29 00:00:00+00:00,38499,347,353,137
2022-01-30 00:00:00+00:00,35682,338,281,110
