referrer,views_total,views_unique
Google,1917,1047
fluxcd.io,989,616
github.com,954,569
DuckDuckGo,66,43
Bing,55,26
statics.teams.cdn.office.net,20,7
t.co,15,10
cncf.io,13,13
ecosia.org,11,8
aws.amazon.com,9,8
