referrer,views_total,views_unique
Google,1614,933
github.com,1022,550
fluxcd.io,902,550
Bing,31,21
DuckDuckGo,25,18
weave.works,22,9
cncf.io,20,18
yandex.ru,13,4
aws.amazon.com,7,7
shopadmin.atlassian.net,7,2
