referrer,views_total,views_unique
Google,4006,1459
github.com,2952,710
fluxcd.io,2893,690
DuckDuckGo,121,63
Bing,57,31
githubmemory.com,40,9
jira.rmn.com,24,1
confluence.ship.gov.sg,22,1
t.co,21,17
giters.com,21,4
